transaction_frequency,transaction_volume,session_duration,payment_diversity,international_activity,savings_behavior,credit_utilization,support_contacts,device_switches,peak_hour_usage,merchant_categories,account_age,true_segment,true_label
8.0,659.8531522283689,26.334489151869086,8.0,0.41422162673840435,20.57637715851976,86.23504714058173,0.0,5.0,0.3653359016130346,9.0,424.3070561917002,digital_natives,0
1.0,684.8768035456816,8.738904357895917,1.0,0.03688173970421067,8.687494751918226,13.739162704793335,6.649865126471292,1.0,0.4726432170935714,1.0,50.01926764695829,cautious_beginners,4
3.0,7165.117132609847,5.688559250633921,3.0,0.037959775534634005,104.05257546671803,13.386410584354245,0.3,1.0,0.8151167201055637,7.0,892.546641595496,traditional_savers,1
11.0,22486.385846337384,59.73193086423434,7.0,0.5453392809788941,18.02147428689193,68.61902066240631,1.2,4.0,0.7323400349678422,9.0,719.7977941655228,business_users,2
6.0,3659.1359336855285,12.873965024956815,11.0,0.5018359322377122,36.11112809138094,51.379855078158634,0.0,9.0,0.761636357018192,9.0,707.781699147594,digital_natives,0
2.0,9129.24517717533,6.729997684151179,2.0,0.031784631468832515,74.72690508870443,12.173634536860972,0.6,5.0,0.8089280106839927,4.0,1612.8746216637676,traditional_savers,1
2.0,653.2312162313796,19.382620047175237,1.0,8.629864854577642e-05,7.399291586936643,,1.9780671083969978,0.0,0.23812560509303635,1.0,10.966445801501123,cautious_beginners,4
9.0,737.62479645364,13.27372308782286,5.0,0.2907341179297465,9.365092229405434,49.80860168160309,0.4104972218716917,7.0,0.1997860933049756,15.0,589.5027781283083,digital_natives,0
8.0,12341.284253640264,40.09947274205392,8.0,0.25703262158123363,14.371928935917289,36.40149672650572,0.0,2.0,0.9621293498108088,10.0,247.10823899103337,business_users,2
1.0,1296.996607046392,15.291468399172633,1.0,0.07653015674230795,3.916791166467089,4.141140043025838,1.9305977351655514,0.0,0.4907287264186978,1.0,34.701132417224265,cautious_beginners,4
1.0,767.5844582054625,17.75300612809679,2.0,0.031033027416526072,1.121060858822997,17.53034753328495,1.8799737952713433,0.0,0.42261346574258774,6.0,60.01310236432837,cautious_beginners,4
12.0,5478.94625103645,17.630548505369987,8.0,0.254129403198061,27.872621017635897,95.87616946482564,0.0,5.0,0.5746230010481401,10.0,516.8984034975992,digital_natives,0
6.0,3605.09859986692,19.387021232150246,7.0,0.4268001315562952,3.4252460637518,19.70328720060927,0.0,9.0,0.011778967670330893,16.0,523.0145064882597,international_travelers,3
1.0,798.4316775790389,30.076470632457546,1.0,0.003517168183091152,7.704044245661356,3.0780168569003883,3.906962841746517,1.0,0.8188362338804304,4.0,23.25928956337079,cautious_beginners,4
7.0,7329.543814780871,18.56471041792995,12.0,0.07272549559648551,45.625877572247234,55.08115781551302,0.0,5.0,0.457214630397287,15.0,264.7703728978725,digital_natives,0
8.0,450.7123981951303,12.023446480674036,11.0,0.3503656753074776,14.669555099087495,48.08727552729983,0.0,4.0,0.45545989766355355,11.0,938.9414988519515,digital_natives,0
0.0,440.97318060800023,22.52746002605086,2.0,0.01663211178513407,2.0808504278893185,6.622268022394336,1.9649089858459903,1.0,0.5162899137551772,2.0,17.545507077004867,cautious_beginners,4
1.0,4485.073896465052,14.795945976768285,1.0,,119.65464445599636,5.369548122705081,0.0,,0.8971330306420721,7.0,716.0278566487827,traditional_savers,1
1.0,475.66250398161196,15.662401912172163,2.0,0.04966071903311203,0.8167648035340097,15.416771128450641,5.537453531641983,1.0,0.22227774761405672,2.0,77.09107805966956,cautious_beginners,4
1.0,1732.2181809476529,6.310892287553351,5.0,0.04020879584792843,3.820496021220556,6.043073225919817,1.9256019779366298,1.0,0.316980517377005,3.0,37.19901103168509,cautious_beginners,4
20.0,1736.0539888711028,18.753807836768537,9.0,0.3569009279713461,54.118899821008156,71.80157784426164,0.0,5.0,0.6744639131118775,10.0,334.3648858161705,digital_natives,0
1.0,1277.857984798718,15.174705281370748,2.0,0.05776757776155824,0.2711523598138469,4.765511901889963,1.959970608603217,0.0,0.6406482909227932,2.0,20.01469569839148,cautious_beginners,4
0.0,356.73738945962054,29.963651396790148,3.0,0.048168299762353574,0.3199233475862612,11.282884072618904,3.953043478400644,1.0,0.6057604507177882,1.0,11.739130399838958,cautious_beginners,4
